osm_id,name,category,subcategory,lat,lon,admin_division
w1222309940,,farm,building=greenhouse,53.4607486,-6.3036029,
w1222309941,,farm,building=greenhouse,53.4608203,-6.3035243,
w1222314107,,farm,building=greenhouse,53.4548682,-6.2783893,
w1222314117,,farm,landuse=farmland,53.4484674,-6.2765329,
w1222314118,,farm,building=greenhouse,53.4485538,-6.2775526,
w1222314119,,farm,building=greenhouse,53.4488987,-6.2786892,
w1222366308,,farm,building=greenhouse,53.581377,-6.1066128,
w1222995771,,farm,building=greenhouse,53.4467475,-6.2713282,
w1222995772,,farm,building=greenhouse,53.446766,-6.2731211,
w1222996792,,farm,landuse=farmland,53.4449571,-6.2856604,
w1223089366,,farm,building=greenhouse,53.4921312,-6.2516639,
w1223089367,,farm,building=greenhouse,53.4919082,-6.2520944,
w1223089370,,farm,building=greenhouse,53.4912147,-6.2533426,
w1223212272,,farm,building=greenhouse,53.4854054,-6.283552,
w1223212275,,farm,landuse=farmland,53.4840796,-6.2842005,
w1223214748,,farm,landuse=farmland,53.4875498,-6.2552421,
w1223218576,,farm,building=greenhouse,53.4847684,-6.2223207,
w1223218578,,farm,building=greenhouse,53.4834847,-6.2217247,
w1223270018,,farm,building=greenhouse,53.47683,-6.288889,
w1223279391,,farm,building=greenhouse,53.4708251,-6.2665001,
w1223290964,,farm,building=greenhouse,53.4774893,-6.1949695,
