county,osm_id,name,category,subcategory,lat,lon,admin_division
dublin,w1458668932,,water,natural=water,53.4292029,-6.3837346,
dublin,w1458670740,,water,natural=water,53.425989,-6.3840906,
dublin,w1458796265,,water,waterway=stream,53.3272561,-6.4682175,
dublin,w1458796266,,water,waterway=stream,53.3267147,-6.4684143,
dublin,w1458803805,,water,natural=water,53.2517486,-6.1620985,
dublin,w1459068035,,water,natural=water,53.3361832,-6.2474512,
dublin,w1459157037,,water,natural=water,53.4684798,-6.2479415,
dublin,w1459809805,,water,natural=water,53.4143707,-6.3775171,
dublin,w1459809807,,water,natural=water,53.4174339,-6.3775547,
dublin,w1459880374,,water,waterway=stream,53.4270483,-6.1690566,
dublin,w1459880375,,water,waterway=stream,53.4268206,-6.1692667,
dublin,w1460833188,,water,waterway=stream,53.2369694,-6.2083674,
dublin,w1460833189,,water,waterway=stream,53.2369926,-6.2090887,
dublin,w1460833190,,water,waterway=stream,53.2369836,-6.2089816,
dublin,w1460833191,,water,waterway=stream,53.2370729,-6.2082541,
dublin,w1461264487,,water,natural=water,53.3729487,-6.2121793,
dublin,w1461265170,,water,natural=water,53.3715395,-6.2106694,
dublin,w1461945305,,water,waterway=stream,53.356945,-6.3507184,
dublin,w1462887314,,water,waterway=stream,53.2280477,-6.1974432,
dublin,w1462887320,,water,waterway=stream,53.228125,-6.1979507,
dublin,w1463011890,,water,waterway=stream,53.273842,-6.4269077,
dublin,w1463011891,,water,waterway=stream,53.27404,-6.4269402,
dublin,w1463011892,,water,waterway=stream,53.2752171,-6.4269259,
dublin,w1463159668,,water,waterway=stream,53.2419533,-6.2147189,
dublin,w1463159669,,water,waterway=stream,53.2420877,-6.2228376,
dublin,w1463159670,,water,waterway=stream,53.2421699,-6.2222193,
dublin,w1463159671,,water,waterway=stream,53.2422797,-6.2214279,
dublin,w1463159672,,water,waterway=stream,53.2424859,-6.219211,
dublin,w1463159673,,water,waterway=stream,53.2421151,-6.2172981,
dublin,w1463159674,,water,waterway=stream,53.2436196,-6.2156671,
dublin,w1463159675,,water,waterway=stream,53.2320009,-6.197768,
dublin,w1463159676,,water,waterway=stream,53.229831,-6.1984514,
dublin,w1463214125,,water,waterway=stream,53.2384444,-6.2146047,
dublin,w1463216518,,water,waterway=stream,53.2367431,-6.2141317,
dublin,w1463216519,,water,waterway=stream,53.2359764,-6.2169642,
dublin,w1463216520,,water,waterway=stream,53.2360477,-6.2165027,
dublin,w1463216521,,water,waterway=stream,53.2362533,-6.2159473,
dublin,w1463216522,,water,waterway=stream,53.2364159,-6.2162546,
dublin,w1463216523,,water,waterway=stream,53.2355556,-6.2157954,
dublin,w1463216524,,water,waterway=stream,53.2358934,-6.2154885,
dublin,w1463216525,,water,waterway=stream,53.2355147,-6.2158301,
dublin,w1464112667,Ballymount Stream,water,waterway=stream,53.3215065,-6.3486685,
dublin,w1464884689,Loughlinstown River,water,waterway=river,53.2341427,-6.1893731,
dublin,w1464884698,,water,natural=water,53.2349972,-6.1866133,
dublin,w1464884701,Loughlinstown River,water,waterway=river,53.2346101,-6.1883179,
dublin,w1464884702,Loughlinstown River,water,waterway=river,53.2345418,-6.1885378,
dublin,w1465298261,Slang,water,waterway=stream,53.3052531,-6.246816,
dublin,w1465298262,Slang,water,waterway=stream,53.3036375,-6.2460113,
dublin,w1465302165,Slang,water,waterway=stream,53.3024818,-6.24608,
dublin,w1465302166,Slang,water,waterway=stream,53.3013253,-6.2464622,
dublin,w1465411463,Ballyogan Stream,water,waterway=stream,53.2533009,-6.1842763,
dublin,w1465411464,Ballyogan Stream,water,waterway=stream,53.2534084,-6.1835163,
dublin,w1466250212,,water,waterway=stream,53.2506049,-6.1982419,
dublin,w1466250213,,water,waterway=stream,53.2488248,-6.2034415,
dublin,w1466439018,,water,natural=water,53.2635213,-6.1986024,
dublin,w1467343938,,water,waterway=stream,53.2093335,-6.1328639,
dublin,w1469129515,Slang,water,waterway=stream,53.3010632,-6.2466934,
dublin,w1469129516,Slang,water,waterway=stream,53.3008343,-6.2468683,
dublin,w1469129517,Slang,water,waterway=stream,53.3007887,-6.2469235,
dublin,w1471824235,,water,natural=water,53.3388439,-6.2377125,
dublin,w1473378488,,water,waterway=stream,53.2428061,-6.2209899,
dublin,w1473378489,,water,waterway=stream,53.2429611,-6.2227141,
dublin,w1473378490,,water,waterway=stream,53.2426918,-6.2222398,
dublin,w1473378491,,water,waterway=stream,53.2433748,-6.2231218,
dublin,w1473378492,,water,waterway=stream,53.2432439,-6.2231276,
dublin,w1473561855,,water,waterway=stream,53.2250083,-6.253464,
dublin,w1473561856,,water,waterway=stream,53.227075,-6.2528485,
dublin,w1473561857,,water,waterway=stream,53.2265041,-6.2531147,
dublin,w1473672361,,water,waterway=stream,53.2572572,-6.2735123,
dublin,w1473672362,,water,waterway=stream,53.2583593,-6.2743491,
dublin,w1473672363,,water,waterway=stream,53.2581225,-6.274245,
dublin,w1473672365,,water,waterway=stream,53.2587727,-6.2745055,
dublin,w1473672366,,water,waterway=stream,53.2585936,-6.2744303,
dublin,w1473708110,,water,natural=water,53.2512705,-6.2552081,
dublin,w1473708111,,water,natural=water,53.2507511,-6.255515,
dublin,w1473708112,,water,natural=water,53.2506104,-6.255663,
dublin,w1473708113,,water,natural=water,53.2503484,-6.256432,
dublin,w1473708114,,water,natural=water,53.250371,-6.2565328,
dublin,w1473708115,,water,natural=water,53.2496405,-6.2568732,
dublin,w1473708116,,water,waterway=stream,53.2639587,-6.2525839,
dublin,w1473708117,,water,waterway=stream,53.2566736,-6.2026642,
dublin,w1473708118,,water,waterway=stream,53.2496206,-6.1637018,
dublin,w1473708121,,water,waterway=stream,53.2172582,-6.2097416,
dublin,w1473708122,,water,waterway=stream,53.2207804,-6.2471453,
dublin,w1473708123,,water,waterway=stream,53.2200464,-6.2478782,
dublin,w1473708124,,water,waterway=stream,53.2172549,-6.2494045,
dublin,w1473708125,,water,waterway=stream,53.214438,-6.250934,
dublin,w1475616523,,water,natural=water,53.2503829,-6.1318346,
dublin,w1475616526,,water,natural=water,53.2493144,-6.1296613,
dublin,w1475616527,,water,natural=water,53.2487797,-6.1282048,
dublin,w1475616529,,water,natural=water,53.2477293,-6.1265375,
dublin,w1475616530,,water,natural=water,53.2472921,-6.1256414,
dublin,w1475616531,,water,natural=water,53.2472554,-6.124374,
dublin,w1479836686,,water,waterway=stream,53.2108204,-6.2376186,
dublin,w1479836687,,water,waterway=stream,53.2173691,-6.2381845,
dublin,w1479836688,,water,waterway=stream,53.2159882,-6.2403172,
dublin,w1479836689,,water,waterway=stream,53.2162885,-6.2399027,
dublin,w1482298089,"Loughlinstown River, North",water,waterway=river,53.2493883,-6.143146,
dublin,w1484171928,Golf Stream,water,waterway=stream,53.2465288,-6.1908543,
dublin,w1484171929,Golf Stream,water,waterway=stream,53.2474892,-6.1877497,
dublin,w1484592442,,water,waterway=stream,53.2493236,-6.1429689,
dublin,w1486356716,,water,natural=water,53.254357,-6.1576362,
dublin,w1488427754,,water,natural=water,53.3493418,-6.255167,
dublin,w1488452718,,water,natural=water,53.3583957,-6.2599808,
dublin,w1491661350,Golf Stream,water,waterway=stream,53.2484944,-6.1859398,
dublin,w1491661351,Golf Stream,water,waterway=stream,53.2495157,-6.1841905,
dublin,w1493963379,,water,natural=water,53.221674,-6.4116077,
dublin,w1495311693,Abbey Stream,water,waterway=stream,53.3350308,-6.2871022,
dublin,w1495311694,Tenter Water,water,waterway=stream,53.3354908,-6.283784,
dublin,w1495311695,Abbey Stream,water,waterway=stream,53.3343464,-6.2848046,
dublin,w1495311696,Abbey Stream,water,waterway=stream,53.3307061,-6.2804797,
dublin,w1495311697,Tenter Water,water,waterway=stream,53.3359967,-6.2799622,
dublin,w1495311698,,water,waterway=stream,53.3357465,-6.286042,
dublin,w1495311699,Poddle,water,waterway=stream,53.3315241,-6.2775952,
dublin,w1495732873,City Water Course,water,waterway=stream,53.3274804,-6.2923701,
dublin,w1496625839,,water,natural=water,53.4112502,-6.3279899,
dublin,w1496625840,,water,natural=water,53.4110738,-6.3281155,
dublin,w1496625851,,water,natural=water,53.4134315,-6.3272477,
dublin,w1500710459,,water,waterway=stream,53.2452406,-6.181396,
dublin,w1500710460,,water,waterway=stream,53.2459976,-6.1813624,
dublin,w1500710461,,water,waterway=stream,53.2460967,-6.1818025,
dublin,w1500710462,,water,waterway=stream,53.2460494,-6.1815635,
dublin,w1500710463,,water,waterway=stream,53.2460811,-6.1816752,
dublin,w1500710464,,water,waterway=stream,53.2463501,-6.1825199,
dublin,w1500710465,,water,waterway=stream,53.246721,-6.1835508,
dublin,w1500710466,,water,waterway=stream,53.2475556,-6.1811014,
dublin,w1500710467,,water,waterway=stream,53.2481178,-6.1822045,
dublin,w1500710468,,water,waterway=stream,53.2467626,-6.1799492,
dublin,w1500710469,,water,waterway=stream,53.2469864,-6.1800293,
dublin,w1500710470,,water,waterway=stream,53.2464866,-6.1798634,
dublin,w1500710471,,water,waterway=stream,53.246564,-6.1798842,
dublin,w1500710476,,water,waterway=stream,53.2475933,-6.1830917,
dublin,w1500710477,,water,waterway=stream,53.2480554,-6.1823983,
dublin,w1500710478,,water,waterway=stream,53.2479234,-6.1825971,
dublin,w1500710479,,water,waterway=stream,53.247801,-6.1826751,
