osm_id,name,category,subcategory,lat,lon,admin_division
n6680929864,Caffè Nero,restaurant,amenity=cafe,53.2742238,-9.0501376,Galway
n6680929865,Venice,restaurant,amenity=restaurant,53.272719,-9.0512633,
n6681270500,Esquires Coffee,restaurant,amenity=cafe,53.2743862,-9.0480197,Galway
n6762717373,Mac's Place,restaurant,amenity=cafe,53.2643785,-8.6068553,Kiltullagh
n6762717374,Bewley's,restaurant,amenity=cafe,53.2645788,-8.6069663,Kiltullagh
n6815769103,Siar,restaurant,amenity=cafe,53.1390373,-8.9359238,
n6831927469,Spice of Life,restaurant,amenity=cafe,53.5140237,-8.8514465,
n6831949258,Abbey,restaurant,amenity=cafe,53.5151522,-8.8504519,
n6872793386,dela,restaurant,amenity=restaurant,53.2710282,-9.0571015,Galway
n6873694285,The Creamery,restaurant,amenity=cafe,53.2584243,-9.0793183,
n6918295462,Halloran's,restaurant,amenity=restaurant,53.4284367,-9.3195778,
n6918620429,Greenway Café,restaurant,amenity=cafe,53.4285582,-9.3200641,
n6918644812,Camp Street Café,restaurant,amenity=cafe,53.4290863,-9.3196239,"Oughterard, Galway"
n6918644814,Highlander Pizzeria,restaurant,amenity=restaurant,53.4285938,-9.3198116,
n7017842857,Tomodachi Sushi Bar,restaurant,amenity=restaurant,53.2741084,-9.051361,Galway
n7018067183,The Lighthouse Cafe,restaurant,amenity=cafe,53.2735139,-9.0525184,Galway
n7022295800,Abbeygate Cafe and Bistro,restaurant,amenity=restaurant,53.27423,-9.0537415,Galway
n7027333427,Cava Bodega,restaurant,amenity=restaurant,53.271548,-9.0533219,Galway
n7029703673,Badger & Dodo,restaurant,amenity=cafe,53.2739449,-9.0444683,
n7047841740,Vaffanc*lo,restaurant,amenity=restaurant,53.274376,-9.0517812,Galway
n7047841741,Osteria Italiana Da Simone,restaurant,amenity=restaurant,53.2751083,-9.0532722,Galway
n7211907985,Chef’s Cafe,restaurant,amenity=cafe,53.2290141,-8.734185,
n7211908285,Chef’s Cafe,restaurant,amenity=cafe,53.2290047,-8.7341903,
n7214749385,Eastern Tandoori,restaurant,amenity=restaurant,53.2701954,-9.053561,Galway
n7403754052,Trieste Café & Wine Bar,restaurant,amenity=restaurant,53.2720547,-9.0516505,Galway
n7561035269,Venue,restaurant,amenity=restaurant,53.2984524,-8.7467694,
n7711263820,Poppy Seed,restaurant,amenity=restaurant,53.274129,-8.9977928,
n7967051289,Blas Na Mara,restaurant,amenity=restaurant,53.2713114,-9.547444,
n8592670544,The Nook,restaurant,amenity=cafe,53.2991092,-8.7480448,
n8592670545,Mediterraneo,restaurant,amenity=restaurant,53.2991532,-8.7478685,
n8592670548,La Rustica,restaurant,amenity=restaurant,53.2990843,-8.7471034,
n8836672363,Insomnia,restaurant,amenity=cafe,53.2804259,-9.0474532,Galway
n8839012880,Mocha Beans,restaurant,amenity=cafe,53.2864045,-9.0344109,Galway
n8839012898,O'Briens,restaurant,amenity=cafe,53.2870572,-9.0351868,Galway
n8839145634,COCO Café,restaurant,amenity=cafe,53.286141,-9.0349502,Galway
n8922867531,Synge & Byrne,restaurant,amenity=cafe,53.273712,-9.0991731,Galway
n8992579184,Álainn,restaurant,amenity=cafe,53.2572919,-9.0928645,Galway
n8992878467,Papa Rich,restaurant,amenity=restaurant,53.2598309,-9.074202,Galway
n9003583573,Amber Oriental Takeaway,restaurant,amenity=restaurant,53.251143,-9.1535503,
n9003583577,Indi Garden Takeway,restaurant,amenity=restaurant,53.2509169,-9.154244,
n9006998510,The Coffee Hut,restaurant,amenity=cafe,53.2794853,-9.0499572,
n9010204377,Pascal Coffee House,restaurant,amenity=cafe,53.2735779,-9.0507736,Galway
n9010280271,Starbucks,restaurant,amenity=cafe,53.2735835,-9.04932,
n9010280283,Costa,restaurant,amenity=cafe,53.2730909,-9.0499583,
n9010280284,Insomnia,restaurant,amenity=cafe,53.2732476,-9.0500114,
n9010354240,sprout,restaurant,amenity=restaurant,53.2742884,-9.0502294,Galway
n9054449370,PLÁMÁS,restaurant,amenity=cafe,53.2701636,-9.0584286,Galway
n9054455928,Espresso 44,restaurant,amenity=cafe,53.270109,-9.0592298,Galway
n9076666817,Glynsk House,restaurant,amenity=restaurant,53.3711681,-9.8212416,
n9187849243,The Filling Station,restaurant,amenity=cafe,53.2955491,-8.7527262,Athenry
n9264402497,Sizzler's,restaurant,amenity=restaurant,53.1652221,-8.2889421,Killimor
n9265417148,The Pier House,restaurant,amenity=restaurant,53.1199823,-9.6656434,
n9278844478,Papa Rich,restaurant,amenity=restaurant,53.2988263,-8.7479704,
n9311166633,LANA,restaurant,amenity=restaurant,53.2599246,-9.0762553,Galway
n9327949243,Gourmet Tart Co.,restaurant,amenity=cafe,53.2697927,-9.0568819,Galway
n9363963755,Gourmet Food Parlour,restaurant,amenity=restaurant,53.2615167,-9.0749332,Galway
n9363993452,La Collina,restaurant,amenity=restaurant,53.2603978,-9.0754033,Galway
n9364000524,Da Roberta’s,restaurant,amenity=restaurant,53.260551,-9.0751041,Galway
n9364000525,SAMYO,restaurant,amenity=restaurant,53.2601066,-9.0756352,Galway
n9364011819,Magnetti’s,restaurant,amenity=restaurant,53.2585566,-9.0789199,Galway
n9364039450,Aniar,restaurant,amenity=restaurant,53.2710868,-9.057064,Galway
n9364060285,The Charcoal Grill,restaurant,amenity=restaurant,53.2754573,-9.0491869,Galway
n9366307365,Papa Rich,restaurant,amenity=restaurant,53.2744102,-9.0547432,Galway
n9366314177,Umbrella Asian Tapas,restaurant,amenity=restaurant,53.2715984,-9.0532513,Galway
n9366321356,Gatto Rosso,restaurant,amenity=restaurant,53.2739824,-9.0497947,Galway
n9393278909,Osaka,restaurant,amenity=restaurant,53.2606039,-9.0750441,Galway
n9408684554,Gourmet Tart Co.,restaurant,amenity=cafe,53.2758896,-9.0632929,Galway
n9408870041,Gourmet Tart Co.,restaurant,amenity=cafe,53.2728874,-9.0515673,Galway
n9480174429,Dolphin Restaurant,restaurant,amenity=restaurant,53.6156799,-10.198504,"Inishbofin, Galway"
n9487961162,Classico,restaurant,amenity=restaurant,53.2747635,-9.0466526,Galway
n9514478319,Apoema Bistro,restaurant,amenity=restaurant,53.2759566,-9.0496329,Galway
n9514478320,Rúibín,restaurant,amenity=restaurant,53.2700888,-9.0519178,Galway
n9576143054,Mac's Place,restaurant,amenity=cafe,53.5080556,-8.8714977,
n9703712651,Álainn,restaurant,amenity=cafe,53.2808357,-9.0477334,Galway
n9708252085,Scotty’s,restaurant,amenity=restaurant,53.2841262,-9.0506121,Galway
n9855905489,Mary Mullen’s,restaurant,amenity=bar,53.2754431,-9.048492,"Galway, Galway"
n9855905490,Osaka,restaurant,amenity=restaurant,53.2758743,-9.0480164,Galway
n9859161455,rúnda,restaurant,amenity=cafe,53.2442191,-9.3033419,
n9864290159,IL Vicolo,restaurant,amenity=restaurant,53.271453,-9.0564554,
n9865659888,The Seaweed Cafe,restaurant,amenity=cafe,53.0638174,-9.5177978,
n9870515501,Bewley's Beachfront Barista,restaurant,amenity=cafe,53.2581126,-9.0851207,
n9885244788,Oran Tandoori,restaurant,amenity=restaurant,53.2686651,-8.9287072,
n9885245210,Brazco,restaurant,amenity=cafe,53.2682567,-8.9297303,Oranmore
n9897424642,China Town,restaurant,amenity=restaurant,53.2700806,-9.0587683,Galway
n9913392993,Ground & Co.,restaurant,amenity=cafe,53.2697512,-8.9314464,Oranmore
n9914758567,The Red Gap,restaurant,amenity=restaurant,53.4797744,-8.7203837,
n9915217516,Cafe Roscoe's,restaurant,amenity=cafe,53.2748328,-9.0527134,Galway
n9917988077,CoCo ToGo,restaurant,amenity=cafe,53.2743159,-9.050823,Galway
n9918099044,Ground & Co.,restaurant,amenity=cafe,53.2710183,-9.0517168,Galway
n9922900961,Kirby's,restaurant,amenity=restaurant,53.2717293,-9.0544096,Galway
n9925200653,Fairhill Coffee Design Studio,restaurant,amenity=cafe,53.273521,-9.0527301,Galway
n9925226607,Spiced India,restaurant,amenity=restaurant,53.2696128,-9.0575881,Galway
n9925226612,Bierhaus,restaurant,amenity=pub,53.2703039,-9.0589204,"Galway, Galway"
n9925239567,Little Jungle,restaurant,amenity=cafe,53.2747325,-9.0466896,Galway
n9925253576,Kombu Ramen and Bao Bar,restaurant,amenity=restaurant,53.2708698,-9.0532769,Galway
n9925254583,Saffron Turkish Grill and Cafe,restaurant,amenity=restaurant,53.2747252,-9.0524669,Galway
n9925268668,Ré Tea,restaurant,amenity=cafe,53.271248,-9.0540912,Galway
